GP,MIN,PTS,AST,REB,PTS_PER_MIN,Season_type_Playoffs,Season_type_Regular%20Season
0.9540591400264153,-0.1886190455763367,-0.24974983979238075,-0.0807625918086303,-0.38536840406243716,-0.02846909348435676,0.0,1.0
1.2046740419768043,0.7050999939754099,0.461506619854558,1.3384397606297258,-0.07430734908057321,-0.023267479063466358,0.0,1.0
-1.050860075576697,-0.9371718569523052,-0.8630796854299584,-0.5760546879616136,-0.7609893006443106,-0.185436624890707,0.0,1.0
-1.2656728486770306,-1.0116484435816175,-0.8785417823788049,-0.7284522560086855,-0.8431563717715954,0.0649540273342663,1.0,0.0
-0.5138281428258633,-0.6910204265672903,-0.6698034735693772,-0.6427286239822075,-0.4910117812260891,-0.06586918017921357,1.0,0.0
-0.19160898317536315,0.02092524900782985,-0.11832201572718555,-0.45223166392336783,0.2015392468467401,-0.03895071191766572,0.0,1.0
-0.9434536890265303,-0.8235635044669137,-0.729074845206622,-0.6141540799733816,-0.7903346831897695,-0.012575416059828131,0.0,1.0
-0.37061962742564103,-0.619068469993209,-0.664649441253095,-0.6046292319704396,-0.6612149999897505,-0.10484847346647805,0.0,1.0
1.0256633977265264,0.6192625720975585,0.6135505731848818,0.9955452325238143,0.13111032873763884,0.02608480880423767,0.0,1.0
-0.012598338925085254,-0.6670364410425965,-0.6517643604623896,-0.5093807519410197,-0.72577484158976,-0.06378359281305664,0.0,1.0
-0.8718494313264191,-0.8323997096602219,-0.6672264574112361,-0.6046292319704396,-0.7316439180988518,0.11898970000287754,1.0,0.0
1.3478825573770268,0.32135622558030963,0.18834290709160326,-0.3760328798998319,0.6534581380468066,-0.015795910473883092,0.0,1.0
1.5268932016273045,1.0105802306583516,0.26049935951955355,0.014485888220789578,0.3306589300467591,-0.10331319127319352,0.0,1.0
-0.47802601397580774,-0.8096780391631436,-0.8295784753741243,-0.6617783199880916,-0.5790479288624657,-0.20333937068314079,0.0,1.0
1.3478825573770268,1.157008773861745,0.9485626737432226,1.21461673659148,0.38348061862858507,-0.0006384076969959258,0.0,1.0
-1.0866622044267527,-0.8589083252401467,-0.7780381522113027,-0.6713031679910335,-0.7199057650806682,-0.05733723186311709,1.0,0.0
-0.9076515601764746,-0.9018270361790723,-0.8501946046392529,-0.7094025600028014,-0.802072836207953,-0.18339174099116928,0.0,1.0
-0.47802601397580774,-0.6859711664568284,-0.664649441253095,-0.38555772790277393,-0.7727274536624942,-0.06393105858642131,0.0,1.0
-0.33481749857558546,-0.29086656281318907,-0.6904196028345059,-0.2617347038645281,0.4186950776831357,-0.21078546870195755,0.0,1.0
0.5960378515258595,-0.3224244385035756,-0.3605615345924473,-0.35698318389394795,-0.4910117812260891,-0.032658800712257255,0.0,1.0
-1.122464333276808,-0.9523196372836907,-0.8476175884811119,-0.7284522560086855,-0.7844656066806777,-0.08249924893092711,1.0,0.0
-1.2656728486770306,-1.0230092788301566,-0.8888498470113692,-0.7284522560086855,-0.8607636012988708,0.19103726356102588,0.0,1.0
1.0256633977265264,0.716460829223949,0.24246024641256597,0.4050046563414111,1.2168894829196168,-0.07171983554151873,0.0,1.0
